id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
"#meta +id","#meta +code","#loc +airport +type","#loc +airport +name","#geo +lat","#geo +lon","#geo +elevation +ft","#region +continent +code","#country +name","#country +code +iso2","#adm1 +name","#adm1 +code +iso","#adm1 +code +local","#loc +municipality +name","#status +scheduled","#loc +airport +code +gps","#loc +airport +code +iata","#loc +airport +code +local","#meta +url +airport","#meta +url +wikipedia","#meta +keywords","#meta +score","#date +updated"
315859,IT-0093,small_airport,"Beppe Rascaglia Flying Field",38.515556,15.942222,,EU,Italy,IT,Calabria,IT-78,78,"Nicotera (RC)",0,,,RCNIC,,,"Campo di Volo ""Beppe Rascaglia""",50,2021-01-28T14:24:45+00:00
319917,IT-0370,small_airport,"Pica Airfield",42.696389,13.917222,246,EU,Italy,IT,Abruzzi,IT-65,65,"Notaresco (TE)",0,,,TENOT,,,"Pica, Aviosuperficie Pica, Campo di Volo Pica",50,2021-01-28T13:12:54+00:00
507173,IT-0711,small_airport,"Aviosuperfice Eloro",36.85641,15.08021,,EU,Italy,IT,Sicily,IT-82,82,"Noto (SR)",0,,,,,,,50,2023-03-15T07:38:47+00:00
308704,IT-0068,small_airport,"Campo di Volo Chatelair",45.74,7.480556,1500,EU,Italy,IT,"Valle d'Aosta",IT-23,23,"Nus (AO)",0,,,AONUS,http://www.aeroclubcorradogex.com/,,,50,2016-11-16T03:20:08+00:00
319439,IT-0282,small_airport,"Campo di Volo Collerotondo",42.289182,13.745423,1345,EU,Italy,IT,Abruzzi,IT-65,65,Ofena,0,,,AQOFE,,,Collerotondo,50,2016-11-27T01:49:41+00:00
321168,IT-0498,small_airport,"Campo di Volo ""Girasole Vola""",39.9566667,9.6452778,30,EU,Italy,IT,Sardinia,IT-88,88,Ogliastra,0,,,OGGIR,,,,50,2016-11-13T06:43:07+00:00
321192,IT-0500,small_airport,"Aviosuperficie La Smeraldina",41.05793,9.433446,,EU,Italy,IT,Sardinia,IT-88,88,"Olbia (OT)",0,,,,,,"Smeraldina,La Smeraldina",50,2016-11-15T01:43:26+00:00
331601,IT-0272,small_airport,"Aviosuperficie Costa d'Argento",42.495016,11.238771,,EU,Italy,IT,Tuscany,IT-52,52,Orbetello,0,,,GRORB,http://alimaremma.it,,,50,2021-08-17T12:16:46+00:00
319645,IT-0333,small_airport,"Campo di Volo AliPuglia",40.474421,17.609926,344,EU,Italy,IT,Apulia,IT-75,75,"Oria (BR)",0,,,BRORI,,,"Ali Puglia",50,2016-12-02T05:57:07+00:00
321600,IT-0516,small_airport,"Campo di Volo Linnarta",40.412091,9.723621,210,EU,Italy,IT,Sardinia,IT-88,88,"Orosei (NU)",0,,,NUORS,,,,50,2016-12-23T02:14:48+00:00
317479,IT-0189,small_airport,"Aviosuperficie AVRO",46.235833,13.073333,557,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Osoppo (UD)",0,LIKH,,UD03,http://www.avro.it,,"Rivoli di Osoppo,AVRO,A.V.R.O.",50,2020-08-31T10:55:16+00:00
337017,IT-0565,small_airport,"Dune Airpark",40.794151,17.491959,,EU,Italy,IT,Apulia,IT-75,75,"Ostuni (BR)",0,,,,https://www.instagram.com/dune.airpark,,"Campo di Volo Dune Airpark",50,2021-01-28T14:07:29+00:00
320469,IT-0457,small_airport,"Aviosuperficie Ocria",42.427255,12.457864,147,EU,Italy,IT,Umbria,IT-55,55,Otricolo/Orte,0,,,TR09,,,,50,2016-09-24T05:23:52+00:00
343250,IT-0677,small_airport,"Ozzano private airfield",45.12039,8.35202,,EU,Italy,IT,Piedmont,IT-21,21,"Ozzano Monferrato",0,,,,,,,50,2021-04-19T16:39:06+00:00
298738,IT-0024,closed,"Campo di Volo Pachino Fly Dream",36.726571,15.033717,23,EU,Italy,IT,Sicily,IT-82,82,"Pachino (SR)",0,,,,http://www.pachinoflydream.com/,,SRPCH,50,2022-11-29T05:56:09+00:00
319557,IT-0316,small_airport,"Campo di Volo Palosco",45.600679,9.821166,547,EU,Italy,IT,Lombardy,IT-25,25,"Palosco (BG)",0,,,BGPAL,,,,50,2016-11-30T07:48:41+00:00
320204,IT-0421,closed,"Campo di Volo ""Volo Libero Carnia""",46.524053,13.004055,,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Paluzza (UD)",0,,,,,,"Volo Libero Carnia, UDCER",50,2023-03-11T07:58:15+00:00
320009,IT-0388,small_airport,"Aviosuperficie Panicarola",43.064444,12.100556,902,EU,Italy,IT,Umbria,IT-55,55,"Panicale (PG)",0,,,PGPNC,,,"Panicarola, Panicale",50,2017-06-13T06:58:30+00:00
317719,IT-0207,small_airport,"Aviosuperficie Pantalla",42.871167,12.383417,486,EU,Italy,IT,Umbria,IT-55,55,"Pantalla (PG)",0,,,PGPNT,,,Pantalla,50,2017-06-18T02:47:19+00:00
320555,IT-0463,small_airport,"Campo di Volo Pasiano",45.832273,12.593565,19,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Pasiano (PN)",0,,,PNPAS,,,,50,2017-06-18T05:18:10+00:00
320177,IT-0416,small_airport,"Aviosuperficie Arcadia",45.501483,10.788964,,EU,Italy,IT,Veneto,IT-34,34,"Pastrengo (VR)",0,,,VR15,,,Arcadia,50,2016-09-10T02:10:21+00:00
320126,IT-0407,small_airport,"Fly Evolution Flying Field",45.981982,13.306923,187,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Pavia di Udine (UD)",0,,,UDPAV,http://www.sgflyevolution.it,,"Fly Evolution, Campo di Volo Fly Evolution",50,2021-01-27T18:46:01+00:00
320527,IT-0460,small_airport,"Aviosuperficie Pratello",43.55402,10.752517,173,EU,Italy,IT,Tuscany,IT-52,52,"Peccioli (PI)",0,,,PIPRA,,,Pratello,50,2017-06-17T13:18:03+00:00
317786,IT-0213,small_airport,"Aviosuperficie Aliquirra",39.678,9.46299,,EU,Italy,IT,Sardinia,IT-88,88,"Perdasdefogu (OG)",0,,,OGPER,,,"Foghesu, Quirra, Aliquirra",50,2017-06-13T06:30:29+00:00
321712,IT-0519,small_airport,"Campo di Volo Ali Piacenza",45.0305556,9.6055556,213,EU,Italy,IT,Emilia-Romagna,IT-45,45,Piacenza,0,,,PCPIA,,,,50,2017-01-03T00:41:25+00:00
308692,IT-0056,small_airport,"Aviosuperficie Alpi Marittime",44.391111,7.725556,1457,EU,Italy,IT,Piedmont,IT-21,21,"Pianfei (CN)",0,,,CNPIA,http://www.alpimarittime.net/dove,,,50,2017-01-15T08:11:30+00:00
318087,IT-0230,small_airport,"Campo di Volo Pietralunga",43.450539,12.401383,2263,EU,Italy,IT,Umbria,IT-55,55,"Pietralunga (PG)",0,,,PGPLU,,,,50,2017-06-14T05:18:10+00:00
298732,IT-0022,small_airport,"Campo di Volo Marano",37.386467,14.143471,400,EU,Italy,IT,Sicily,IT-82,82,"Pietraperzia (EN)",0,,,ENPIE,,,Marano,50,2017-01-29T06:11:12+00:00
319316,IT-0263,small_airport,"Campo di Volo Tignes",46.15401,12.34751,1676,EU,Italy,IT,Veneto,IT-34,34,"Pieve d'Alpago",0,,,BL09,,,,50,2016-07-03T15:34:06+00:00
319490,IT-0298,small_airport,"Campo di Volo Phoenix",44.74714,11.34161,39,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Pieve di Cento (BO)",0,,,BO12,,,,50,2016-07-15T06:23:00+00:00
317373,IT-0185,small_airport,"Aviosuperficie Pantano",40.56167,15.7599,2625,EU,Italy,IT,Basilicata,IT-77,77,Pignola,0,,,PZPAN,http://www.centroicaro.it/icaro/aviosuperficie.asp,,"Pantano, Centro Icaro",50,2017-06-18T07:29:55+00:00
320234,IT-0427,small_airport,"Campo di Volo Andrea Bozzo",44.863742,7.407068,984,EU,Italy,IT,Piedmont,IT-21,21,"Pinerolo Buriasco (TO)",0,,,TO13,,,"Andrea Bozzo",50,2016-09-11T13:52:08+00:00
308675,IT-0039,small_airport,"Aviosuperficie di Meggiana",45.747211,8.040075,5344,EU,Italy,IT,Piedmont,IT-21,21,"Piode (VC)",0,,,VCMEG,http://www.marc-ingegno.it/index.php?option=com_content&view=article&id=47&Itemid=92&lang=it,,,50,2017-07-16T00:43:57+00:00
317006,IT-0177,small_airport,"Enrico Mattei Airfield",40.431896,16.5538,180,EU,Italy,IT,Basilicata,IT-77,77,"Pisticci (MT)",0,,,MTPIC,http://www.basilicata-airport.eu/index.php?lang=en,https://it.wikipedia.org/wiki/Aviosuperficie_Enrico_Mattei,"Basilicata Airport, Pisticci, Aviosuperficie Enrico Mattei, Matera",50,2021-01-28T14:21:20+00:00
317007,IT-0178,small_airport,"Pisticci Flying Field",40.399699,16.636972,,EU,Italy,IT,Basilicata,IT-77,77,"Pisticci (MT)",0,,,MTPIS,,,"Campo di Volo Pisticci",50,2021-01-28T14:21:02+00:00
317814,IT-0216,small_airport,"Aviosuperficie L'Aquila",42.300878,13.517175,1873,EU,Italy,IT,Abruzzi,IT-65,65,"Poggio Picenze (AQ)",0,,,AQAQU,http://www.aeroclublaquila.it/,,"LI50,AQ10,aviosuperficie,laquila,aquila,fossa,poggiopicenze,aeroclublaquila,avio",50,2017-02-04T12:11:35+00:00
326883,IT-0532,small_airport,"Campo di Volo Volare Un Po ULM",45.016807,10.09893,100,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Polesine Zibello",0,,,PRPOL,,,,50,2018-03-31T02:56:23+00:00
320384,IT-0447,small_airport,"Policoro Saline Flying Field",40.216161,16.731721,,EU,Italy,IT,Basilicata,IT-77,77,"Policoro (MT)",0,,,MT05,,,"Saline, Policoro, Campo di Volo Policoro ""Saline""",50,2021-01-28T14:21:58+00:00
315980,IT-0127,small_airport,"Pegaso Club 2000",41.35775,13.149013,,EU,Italy,IT,Lazio,IT-62,62,"Pontinia (LT)",0,,,LTPON,,,,50,2017-05-09T15:33:57+00:00
320599,IT-0467,small_airport,"Campo di Volo Pontinia Eagles",41.372995,13.136783,,EU,Italy,IT,Lazio,IT-62,62,"Pontinia (LT)",0,,,LTPNT,,,,50,2021-02-02T05:42:41+00:00
320600,IT-0468,small_airport,"Campo di Volo Avio Pontina Fly",41.380947,13.180648,16,EU,Italy,IT,Lazio,IT-62,62,"Pontinia (LT)",0,,,LT07,,,"Avio Pontina Fly",50,2016-10-01T09:17:03+00:00
315978,IT-0125,small_airport,"Campo di Volo Platamona",40.813333,8.470278,26,EU,Italy,IT,Sardinia,IT-88,88,"Porto Torres (SS)",0,,,SSPLA,,,Platamona,50,2017-06-30T04:47:25+00:00
319727,IT-0349,closed,"Campo di Volo Verginese",44.690633,11.762535,,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Portomaggiore (FE)",0,,,,,,FEPMA,50,2022-11-21T18:16:32+00:00
320195,IT-0419,small_airport,"Campo di Volo San Sisto",44.847258,10.505502,98,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Poviglio (RE)",0,,,REPOV,,,"San Sisto, San Sisto di Poviglia",50,2017-06-24T02:22:09+00:00
321285,IT-0506,small_airport,"Aviosuperficie Tabularia",44.84975,10.5662204,,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Poviglio (RE)",0,,,REPOT,,,,50,2016-11-23T05:04:09+00:00
320105,IT-0403,small_airport,"Campo di Volo Always",46.133883,13.278224,344,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Povoletto (UD)",0,,,UDPOV,,,Always,50,2017-07-16T00:55:09+00:00
315975,IT-0123,small_airport,"Campo di Volo ""Il Volo""",40.421944,8.686667,,EU,Italy,IT,Sardinia,IT-88,88,"Pozzomaggiore (SS)",0,,,SS01,,,"Putumajore,Il Volo",50,2016-08-01T01:01:43+00:00
319219,IT-0257,small_airport,"Aviosuperficie ""Colli Euganei""",45.203258,11.793658,13,EU,Italy,IT,Veneto,IT-34,34,Pozzonovo,0,,,PDPOZ,,,,50,2017-06-13T06:39:45+00:00
316067,IT-0133,small_airport,"CdV Ass.Sp. Parvolo",45.815556,12.752222,16,EU,Italy,IT,Veneto,IT-34,34,Pramaggiore,0,,,,,,,50,2015-10-27T03:16:20+00:00
316158,IT-0140,small_airport,"Aviosuperficie Pravisdomini",45.824167,12.685278,,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Pravisdomini (PN)",0,,,PNPRA,,,Pordenone,50,2017-06-18T06:17:37+00:00
321271,IT-0504,small_airport,"Campo di Volo Mantovana",44.728086,8.595741,738,EU,Italy,IT,Piedmont,IT-21,21,"Predosa (AL)",0,,,ALMAN,,,,50,2016-11-22T02:15:32+00:00
319926,IT-0372,small_airport,"Aviosuperficie ""San Mauro""",46.068333,13.366883,351,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Premariacco (UD)",0,,,UDPRE,,,"San Mauro",50,2017-07-09T02:45:34+00:00
317907,IT-0224,small_airport,"Monticchio Airfield",40.377022,17.386017,124,EU,Italy,IT,Apulia,IT-75,75,"Pulsano (TA)",0,,,TAPLS,,,"Monticchio, AirPulsano, Aviosuperficie Monticchio",50,2021-01-28T14:18:34+00:00
317722,IT-0209,small_airport,"Aviosuperficie I Pinguini",43.87137,10.94651,,EU,Italy,IT,Tuscany,IT-52,52,"Quarrata (PT)",0,,,PTQUA,http://www.ipinguini.it,,,50,2017-06-18T06:32:56+00:00
298711,IT-0015,small_airport,"Aviosuperficie Ramacca",37.390652,14.620249,524,EU,Italy,IT,Sicily,IT-82,82,Ramacca,0,,,CTRAM,,,"Ramacca Margherito",50,2017-01-19T14:00:32+00:00
319743,IT-0355,small_airport,"Aviosuperficie Vallesanta",42.427317,12.805221,1246,EU,Italy,IT,Lazio,IT-62,62,"Rieti (RI)",0,,,RIVAL,http://vallesanta.it,,Vallesanta,50,2017-06-24T10:05:07+00:00
315880,IT-0109,small_airport,"Campo di Volo ""Arbuschi""",45.05,9.1625,223,EU,Italy,IT,Lombardy,IT-25,25,"Robecco Pavese (PV)",0,,,PVROB,,,,50,2017-06-23T01:20:01+00:00
319437,IT-0281,small_airport,"Campo di Volo ""Piana 5 Miglia""",41.879201,14.011133,4127,EU,Italy,IT,Abruzzi,IT-65,65,"Roccapia (AQ)",0,,,AQROC,,,,50,2016-11-27T01:48:56+00:00
319745,IT-0356,small_airport,"Giardini di Corcolle Airfield",41.900476,12.741902,324,EU,Italy,IT,Lazio,IT-62,62,Roma,0,,,RMGDC,,,"Giardini di Corcolle",50,2021-10-17T20:40:06+00:00
320381,IT-0444,small_airport,"Roma East Airfield",41.914691,12.769538,387,EU,Italy,IT,Lazio,IT-62,62,Roma,0,,,RM33,,,"Roma Est, Corcolle",50,2021-10-17T20:41:24+00:00
298748,IT-0027,small_airport,"Aviosuperficie Ali Calabria",38.619603,15.955968,1870,EU,Italy,IT,Calabria,IT-78,78,Rombiolo,0,,,VVROM,,,,50,2017-07-28T00:15:34+00:00
319388,IT-0269,small_airport,"Campo di Volo ""Rovasenda 2000""",45.5444444,8.2791667,787,EU,Italy,IT,Piedmont,IT-21,21,Rovasenda,0,,,,,,,50,2016-07-08T05:28:23+00:00
319630,IT-0328,small_airport,"Campo di Volo Roverbella",45.239484,10.889615,111,EU,Italy,IT,Lombardy,IT-25,25,"Roverbella (MN",0,,,MN13,,,,50,2017-11-01T13:35:57+00:00
317649,IT-0203,small_airport,"Aviosuperficie Rovigo",45.031167,11.823667,22,EU,Italy,IT,Veneto,IT-34,34,"Rovigo (RO)",0,,,ROROV,http://www.aeroclubrovigo.it/,,"Aeroclub Rovigo,Luciano Baldi",50,2017-06-25T23:53:33+00:00
315865,IT-0096,small_airport,"Aviosuperficie Sabaudia",41.333611,13.021389,66,EU,Italy,IT,Lazio,IT-62,62,"Sabaudia (LT)",0,,,LTSAB,,,,50,2017-05-09T15:28:18+00:00
320899,IT-0485,small_airport,"Campo di Volo Cianpioppo",45.015766,10.509881,82,EU,Italy,IT,Veneto,IT-34,34,"Sabbioneta (MN)",0,,,MNSAB,,,,50,2016-10-23T06:17:06+00:00
317633,IT-0201,small_airport,"Aviosuperficie del Sole",40.624425,14.845842,,EU,Italy,IT,Campania,IT-72,72,Salerno,0,,,SAPON,,,,50,2017-07-09T05:35:10+00:00
319738,IT-0353,small_airport,"Campo di Volo Campore",44.827864,10.010782,459,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Salsomaggiore Terme (PR)",0,,,PR02,,,Campore,50,2016-07-31T09:45:30+00:00
315520,IT-0085,small_airport,"Campo di Volo Samolaco",46.23515,9.43206,689,EU,Italy,IT,Lombardy,IT-25,25,"Samolaco (SO)",0,,,SOSAM,,,A.V.L.U.,50,2017-06-22T20:12:54+00:00
319167,IT-0251,small_airport,"Campo di Volo ""San Dalmazio""",44.4125,10.843611,1870,EU,Italy,IT,Emilia-Romagna,IT-45,45,"San Dalmazio",0,,,MOSDM,,,,50,2017-06-08T13:12:45+00:00
317368,IT-0182,small_airport,"Campo di Volo ""San Felice""",44.8325,11.120833,90,EU,Italy,IT,Emilia-Romagna,IT-45,45,"San Felice sul Panaro (MO)",0,,,MOSFP,,,,50,2017-06-09T10:34:02+00:00
315985,IT-0128,small_airport,"Campo di Volo Fiorano Wings",45.11933,9.705951,,EU,Italy,IT,Lombardy,IT-25,25,"San Fiorano (LO)",0,,,LOSFI,,,"Fiorano Wings",50,2017-05-14T02:55:30+00:00
318909,IT-0240,small_airport,"Campo di Volo Monreale",39.583099,8.773265,,EU,Italy,IT,Sardinia,IT-88,88,"San Gavino Monreale (CA)",0,,,CASGA,http://campo-volo-sangavino.webnode.it,,,50,2017-01-18T02:12:37+00:00
319628,IT-0327,small_airport,"Campo di Volo Mantova Nord",45.172182,10.858224,75,EU,Italy,IT,Lombardy,IT-25,25,"San Giorgio (MN)",0,,,MNMNN,,,,50,2017-05-25T00:59:19+00:00
317666,IT-0205,small_airport,"Aviosuperficie ""Cap. Pilota Saverio Tedesco""",41.635,15.761667,380,EU,Italy,IT,Apulia,IT-75,75,"San Giovanni Rotondo (FG)",0,,,FGSGR,http://www.garganovolo.it,,"Gargano, Gargano Volo",50,2017-02-02T04:29:56+00:00
321525,IT-0513,small_airport,"Campo di Volo privato ""Le Prata""",43.74537,10.404967,10,EU,Italy,IT,Tuscany,IT-52,52,"San Giuliano Terme",0,,,PISGT,,,,50,2016-12-16T01:57:37+00:00
317624,IT-0197,small_airport,"Aviosuperficie ""Il Borro""",43.536111,11.705,900,EU,Italy,IT,Tuscany,IT-52,52,"San Giustino (AR)",0,,,ARBOR,http://www.compagniavolatori.com,,,50,2016-11-27T01:58:05+00:00
315869,IT-0099,small_airport,"Aviosuperficie ""Tuscania""",42.410446,11.898665,591,EU,Italy,IT,Lazio,IT-62,62,"San Lazzaro (VT)",0,,,VTTUL,,,,50,2017-07-26T12:45:56+00:00
321717,IT-0522,small_airport,"Aviosuperficie Privata Avielsar",39.498207,9.612477,,EU,Italy,IT,Sardinia,IT-88,88,"San Lorenzo di Villaputzu (CA)",0,,,CASLO,,,,50,2017-01-03T04:26:17+00:00
317853,IT-0219,small_airport,"Campo di Volo Tuscany Flight",43.695333,10.800533,65,EU,Italy,IT,Tuscany,IT-52,52,"San Miniato (PI)",0,,,PISMN,,,"Tuscany Flight",50,2017-06-18T05:14:56+00:00
319647,IT-0334,small_airport,"Aviosuperficie Antares",40.504649,17.965087,167,EU,Italy,IT,Apulia,IT-75,75,"San Pietro Vernotico (BR)",0,,,BRSPV,,,"Aeroclub Brindisi,Antares",50,2016-12-02T05:54:11+00:00
319760,IT-0360,small_airport,"Campo di Volo Mezzana Casati",45.098258,9.735884,141,EU,Italy,IT,Lombardy,IT-25,25,"San Rocco al Porto",0,,,LO05,,,"Mezzana Casati",50,2016-08-01T09:26:07+00:00
319451,IT-0286,small_airport,"Aviosuperficie ""Skydive Venice""",45.700009,12.763909,21,EU,Italy,IT,Veneto,IT-34,34,"San Stino di Livenza (VE)",0,LIVS,,VE18,,,"Skydive Venice",50,2022-12-01T07:46:03+00:00
319692,IT-0346,small_airport,"Aviosuperficie San Teodoro",40.802484,9.65839,3,EU,Italy,IT,Sardinia,IT-88,88,"San Teodoro (OT)",0,,,OTSTE,http://www.santeodoroulm.it,,"Lu Scupaglio",50,2017-06-09T10:19:15+00:00
317363,IT-0180,small_airport,"Aviosuperficie ""Il Gabbiano""",43.051711,10.552012,43,EU,Italy,IT,Tuscany,IT-52,52,"San Vincenzo (LI)",0,,,LISVC,,,"Gabbiano, Il Gabbiano",50,2017-05-20T02:29:29+00:00
320159,IT-0411,small_airport,"Campo di Volo Massimo Costa",43.092714,10.556267,111,EU,Italy,IT,Tuscany,IT-52,52,"San Vincenzo (LI)",0,,,LISVN,,,"Massimo Costa, Sky Sports Europe",50,2017-05-20T02:36:04+00:00
315866,IT-0097,small_airport,"Campo di Volo ""Fly Club""",41.10457,14.45698,,EU,Italy,IT,Campania,IT-72,72,"Sant'Agata de'Goti (BN)",0,,,BNSAG,,,"Fly Club,Sant'Agata",50,2017-01-01T05:10:58+00:00
319977,IT-0378,small_airport,"Campo di Volo Ala Jonica",37.9371,15.320702,235,EU,Italy,IT,Sicily,IT-82,82,"Sant'Alessio Siculo",0,,,MESAL,,,,50,2019-01-29T12:30:38+00:00
320370,IT-0442,small_airport,"Campo di Volo ""Air Country""",42.806283,13.785007,456,EU,Italy,IT,Abruzzi,IT-65,65,"Sant'Omero (TE)",0,,,TESOM,,,"Air Country",50,2017-07-02T01:29:19+00:00
319559,IT-0317,small_airport,"Campo di Volo ""Fant Air Club""",46.085023,12.068712,925,EU,Italy,IT,Veneto,IT-34,34,"Santa Giustina (BL)",0,,,BLSGS,http://www.clubfantair.com/index1.htm,,"Fant Air",50,2016-11-30T08:49:23+00:00
317913,IT-0226,small_airport,"Campo di Volo Villa Farsetti",45.49917,12.03139,22,EU,Italy,IT,Veneto,IT-34,34,"Santa Maria di Sala (VE)",0,,,VESMS,,,"Ala Salese,Villa Farsetti",50,2017-07-23T04:25:54+00:00
319522,IT-0313,small_airport,"Campo di Volo Santa Maria Rossa",43.023963,12.387515,570,EU,Italy,IT,Umbria,IT-55,55,"Santa Maria Rossa (PG)",0,,,PGSMR,,,,50,2017-06-26T13:21:24+00:00
318222,IT-0236,small_airport,"Campo di Volo Policastro",40.114874,15.495315,95,EU,Italy,IT,Campania,IT-72,72,"Santa Marina (SA)",0,,,SA05,,,"Policastro,Bussentino,Santa Marina",50,2016-10-01T00:22:05+00:00
320382,IT-0445,small_airport,"Aviosuperficie Santarcangelo",44.032318,12.427928,,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Santarcangelo di Romagna (RN)",0,,,RNSAR,http://www.aviosuperficiesantarcangelo.it,,"Santarcangelo di Romagna",50,2017-07-02T13:04:23+00:00
319924,IT-0371,small_airport,"Campo di Volo ""Ca' Quinta di Sarego""",45.432833,11.383333,114,EU,Italy,IT,Veneto,IT-34,34,"Sarego (VI)",0,,,VISAR,,,,50,2017-07-23T00:12:27+00:00
317627,IT-0200,small_airport,"Aviosuperficie Sassuolo",44.571667,10.78,311,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Sassuolo (MO)",0,,,MO07,http://www.aeroclubsassuolo.it,,,50,2016-07-23T15:17:52+00:00
298755,IT-0030,small_airport,"Aviosuperficie Aeroporto Scalea",39.776188,15.811343,20,EU,Italy,IT,Calabria,IT-78,78,"Scalea (CS)",0,LICK,,CS08,http://www.aeroportoscalea.com,,,50,2022-06-11T01:02:20+00:00
321909,IT-0524,small_airport,"Campo di Volo Avio Lao",39.780336,15.809989,10,EU,Italy,IT,Calabria,IT-78,78,"Scalea (CS)",0,,,CSSCA,http://www.geair.it,,,50,2017-01-21T02:32:54+00:00
321167,IT-0497,small_airport,"Campo di Volo AvioSciacca",37.5280556,13.0036111,200,EU,Italy,IT,Sicily,IT-82,82,"Sciacca (AG)",0,,,AGSCI,,,,50,2016-11-13T06:27:10+00:00
321450,IT-0509,small_airport,"Campo di Volo Scortichino",44.8577778,11.3530556,,EU,Italy,IT,Emilia-Romagna,IT-45,45,Scortichino,0,,,,,,AL50,50,2016-12-10T01:03:23+00:00
319561,IT-0318,closed,"Campo di Volo Sedico",46.091613,12.089596,961,EU,Italy,IT,Veneto,IT-34,34,"Sedico (BL)",0,,,,,,BL11,50,2023-03-24T19:02:09+00:00
317652,IT-0204,small_airport,"Campo di Volo Agroturismo Sasso d'Oro",46.181389,12.8225,780,EU,Italy,IT,"Friuli-Venezia Giulia",IT-36,36,"Sequals (PN)",0,,,PNSEQ,http://www.sassodoro.pn.it,,"Solimbergo,Sassodoro",50,2017-06-18T05:20:17+00:00
320166,IT-0413,small_airport,"Aviosuperficie del Parteolla",39.400471,9.139151,433,EU,Italy,IT,Sardinia,IT-88,88,Serdiana,0,,,CASER,http://skydivesardegna.it,,"Skydive Sardegna,Parteolla",50,2016-12-01T01:55:23+00:00
321345,IT-0507,small_airport,"Campo di Volo ""Oasi del Volo""",39.407537,9.174867,,EU,Italy,IT,Sardinia,IT-88,88,"Serdiana (CA)",0,,,,,,,50,2016-12-01T01:59:20+00:00
298696,IT-0008,small_airport,"Campo di Volo AvioClub Centro Sicilia",37.450962,13.923111,,EU,Italy,IT,Sicily,IT-82,82,"Serra di Falco (CL)",0,,,CLSDF,,,"Walter,Serradifalco",50,2017-01-07T03:39:20+00:00
315864,IT-0095,small_airport,"Campo di Volo Umberto Nobile",41.235278,13.820556,22,EU,Italy,IT,Campania,IT-72,72,"Sessa Aurunca (CE)",0,,,CECES,,,"Le Cese",50,2017-01-07T03:44:17+00:00
319288,IT-0258,small_airport,"Campo di Volo Settecrociari",44.13595,12.18976,147,EU,Italy,IT,Emilia-Romagna,IT-45,45,Settecrociari,0,,,FCCES,,,,50,2017-01-29T06:15:46+00:00
320080,IT-0398,small_airport,"Aviosuperficie Amici dell'Aria",39.327868,9.146871,472,EU,Italy,IT,Sardinia,IT-88,88,"Settimo San Pietro (CA)",0,,,CASET,,,"Amici dell'Aria",50,2016-12-31T05:20:57+00:00
317889,IT-0222,small_airport,"Aviosuperficie Divinangelo",41.471944,13.023611,10,EU,Italy,IT,Lazio,IT-62,62,Sezze,0,,,LT09,,,"Aeroclub Artena, Divinangelo, Sezze Scalo",50,2016-10-01T09:32:41+00:00
298758,IT-0031,small_airport,"Campo di Volo Dragons Fly",39.738536,16.457015,16,EU,Italy,IT,Calabria,IT-78,78,"Sibari (CS)",0,,,CSSIB,,,"Dragons Fly",50,2017-01-19T12:33:15+00:00
317242,IT-0179,small_airport,"Aviosuperficie Sibari Fly",39.757418,16.435418,35,EU,Italy,IT,Calabria,IT-78,78,"Sibari Scalo (CS)",0,,,CSSIP,,,,50,2017-01-19T12:34:18+00:00
320167,IT-0414,small_airport,"Aviosuperficie ""La Tana del Volo""",39.269133,8.771811,272,EU,Italy,IT,Sardinia,IT-88,88,"Siliqua (CA)",0,,,CASIL,http://www.latanadelvolo.it/,,"La Tana del Volo",50,2017-01-18T02:09:37+00:00
318147,IT-0234,small_airport,"Campo di Volo Valdichiana",43.214021,11.823111,810,EU,Italy,IT,Tuscany,IT-52,52,"Sinalunga (SI)",0,,,SIVDC,,,Valdichiana,50,2017-06-29T05:34:41+00:00
316802,IT-0157,small_airport,"Campo di Volo ""Ali del Po""",44.97213,10.293684,,EU,Italy,IT,Emilia-Romagna,IT-45,45,"Sissa (PR)",0,,,PRSIS,,,"Prati di Sissa,Agroturismo,Al Cason",50,2017-06-23T01:21:47+00:00
319980,IT-0380,small_airport,"Campo di Volo A.S. Ulcor",39.9787,8.6792,157,EU,Italy,IT,Sardinia,IT-88,88,"Solarusa (OR)",0,,,ORSOL,,,,50,2017-06-13T06:31:25+00:00
